Ticker,Date,3M Returns,6M Returns,12M Returns,11M Returns,5M Returns
CSCO,2015-12-23,0.083860714964485,-0.048280696519443334,-0.03008850907857441,-0.02902653786988385,-0.04723864422032975
CSCO,2015-12-24,0.07752850551689905,-0.03963525286016989,-0.03250883749456612,-0.0363957175641203,-0.043493502671458795
CSCO,2015-12-30,0.04876193091982883,0.0025492208487520873,-0.029266569317459634,-0.039139653965536314,-0.007647454168758561
CSCO,2015-12-31,0.03466666085379466,-0.01092495437227392,-0.023723934387206325,-0.02048884619255642,-0.007647454168758561
CSCO,2016-01-07,-0.07734208414329857,-0.07127195611982817,-0.06923074880832625,0.006959726716757153,0.004751431208573242
CSCO,2016-01-14,-0.11358734299339379,-0.12022835378805352,-0.11676218552913997,-0.05121777583338738,-0.05494116581527786
CSCO,2016-01-21,-0.19024048576688324,-0.17744254694619377,-0.17744254694619377,-0.04310347544405102,-0.04310347544405102
CSCO,2016-01-28,-0.21287465497519154,-0.18078690675776155,-0.1380081659565512,0.01864975792465673,-0.031903567803575394
CSCO,2016-02-04,-0.17316468270916408,-0.16018550342945082,-0.11802171433120556,-0.010490846048812008,-0.057795247932520555
CSCO,2016-02-11,-0.11286841927006275,-0.11920057451899346,-0.08354994335323362,-0.061641285874514784,-0.09814418112323908
CSCO,2016-02-25,-0.023494838290234132,0.08042239946154206,-0.09799930186770767,-0.21430992688626205,-0.05889523612967518
CSCO,2016-03-02,-0.01967933327323057,0.048732944194547434,-0.10897651067663494,-0.24378935012103353,-0.1099415102052077
CSCO,2016-03-09,0.032921851222807996,0.06437933854709588,-0.05960490339305358,-0.22854226336274386,-0.12683118148774808
CSCO,2016-03-16,0.023494838290234243,0.06942844216073119,-0.014840992495290584,-0.08692576504564498,-0.008822383771718734
CSCO,2016-03-23,0.015693442013224645,0.10087022024519232,-0.020415344133093538,-0.08060538614847301,0.03322785323465727
CSCO,2016-03-30,0.03378127041886625,0.08419044131324416,0.029294736966272605,-0.05316453286203082,-0.002666655040922672
CSCO,2016-05-04,0.12319454145039521,-0.0713030849405275,-0.09358928814179057,-0.035310273704201034,-0.011591146177206135
CSCO,2016-05-11,0.08184766745485184,-0.040258768661781685,-0.08592942143799853,-0.05443335484678136,-0.007189031552291114
CSCO,2016-05-18,0.010972342218320774,-0.014749318344424278,-0.10215056761246422,-0.05275536568378614,0.03945426481242187
CSCO,2016-07-08,0.05669915726051289,0.1807909369692109,0.08410524183082013,0.07965911955401261,0.17594828822392383
CSCO,2016-07-22,0.09094136769569316,0.31407779125608415,0.1155102912645305,0.043225521141604606,0.22892589995716017
CSCO,2016-07-29,0.11058570174021098,0.2833122955753682,0.07500003861709437,-0.004929556039750538,0.18789403704633734
CSCO,2016-08-11,0.15917602541416964,0.2540518792639057,0.10456817477902458,0.050321192875692144,0.192463530845413
CSCO,2016-08-18,0.14071857505634777,0.1532349296366613,0.07893803689332124,0.05876105654556141,0.13166853961612857
CSCO,2016-09-01,0.09273357579760666,0.17704062666817477,0.25716556005775204,0.22332796638450003,0.14535965820426155
CSCO,2016-09-08,0.07995881854869724,0.16340111648647326,0.1965779553715219,0.1790874953784869,0.1463956045660728
CSCO,2016-09-15,0.09284467304815158,0.13195949525183281,0.20515781438105662,0.200538917768311,0.12762113904985362
CSCO,2016-09-22,0.10236770906503989,0.11951906218880382,0.2593476776474515,0.21837708450298154,0.08309753950008991
CSCO,2016-09-29,0.11075722347545258,0.11708181364824011,0.22425897569722375,0.2316692931145603,0.12384339839835667
CSCO,2016-10-06,0.09610028881854693,0.12428569793701172,0.15607785793047269,0.17040034428939244,0.13821431568690712
CSCO,2016-10-12,0.024653817196515826,0.09768454495518686,0.08512164327776928,0.12446357523371843,0.13748195471496016
CSCO,2016-10-13,0.014117649623325956,0.06872123859425083,0.08330339903219008,0.11526028870751692,0.10024796208274633
CSCO,2016-10-19,0.014371667917089326,0.07130252252748392,0.07433629668919384,0.09805311354915647,0.09495236644200178
CSCO,2016-10-20,-0.015344411564872207,0.0604781744393692,0.058245608681126715,0.09122808356034118,0.09353023197825516
CSCO,2016-10-26,-0.010686526317180811,0.07381365264695061,0.05526764877220125,0.07322966756528371,0.09209134838750943
CSCO,2016-10-27,-0.012353740744073027,0.06075418324719162,0.04578313110622423,0.08364889394130204,0.09916201861423124
CSCO,2016-11-03,-0.013020821206737088,0.12881604638308208,0.05976927815422539,0.10101360810886506,0.17274755339581915
CSCO,2016-11-10,0.0048622242034190855,0.1468738147430355,0.10793425686819358,0.12473194525432163,0.16426187620863142
CSCO,2016-11-17,-0.02180989880434947,0.12757972484795777,0.12085042281459346,0.12719134335470406,0.133958714668871
CSCO,2016-12-01,-0.06744772532971677,0.01903118171865059,0.06819010115796886,0.10554950597110135,0.05467127835852925
CSCO,2016-12-07,-0.05787983955952547,0.03027179488659959,0.08948712303758688,0.12550021068258177,0.0643275149248228
CSCO,2016-12-08,-0.04829992321512433,0.027796890537298724,0.10313079866484198,0.14180480425649966,0.06382980951647843
CSCO,2016-12-14,-0.017419384371849755,0.051795581747937636,0.14986785004365877,0.18422050246432464,0.08321829526758862
CSCO,2016-12-15,-0.021718310979706557,0.06910993258637599,0.1407820754410718,0.1806331587546981,0.106457283944831
CSCO,2016-12-21,-0.0299745062424307,0.05735139354455643,0.14189192091777247,0.128003000207918,0.04449074587871493
CSCO,2016-12-22,-0.03790274064191257,0.06058495169632838,0.13276310062686436,0.11156564031588934,0.040738165190342235
CSCO,2016-12-28,-0.03428571186368423,0.09463832580506026,0.1138777250519527,0.09556941272029063,0.07664624291453292
CSCO,2016-12-29,-0.0296272801293036,0.07784850805989785,0.09686707174529197,0.07418075016150993,0.055555544306743254
CSCO,2017-01-05,-0.04495093603782774,0.06494882306894079,0.14758459587861794,0.12324076296264264,0.04235795150621624
CSCO,2017-01-12,-0.009887911521152648,0.014522130912265396,0.18500988021625053,0.1901380521614322,0.018912511124589804
CSCO,2017-01-19,-0.012191131287738077,0.002005329738950179,0.25702302149769807,0.2893081554787409,0.027740639090561903
CSCO,2017-02-09,0.004464266164657893,0.018099529937821268,0.39072850024374484,0.33245036704040887,-0.024563678596102645
CSCO,2017-02-23,0.14574224047410622,0.09877344798276022,0.30321591967170813,0.15888206298587826,-0.022917982406832627
CSCO,2017-03-07,0.14190316833844663,0.07580999616250339,0.26013270199201965,0.1588062442969289,-0.010695191657632885
CSCO,2017-03-14,0.12015758231843932,0.10064512683499238,0.23176888058193823,0.16642601023027415,0.042258108815839135
CSCO,2017-03-21,0.11374099221379153,0.0803571558902283,0.20184464087481202,0.21071303375398065,0.0883290945105828
CSCO,2017-03-28,0.1183432075095614,0.08000001453217997,0.21935487178891178,0.22508963342331145,0.08507937476748517
CSCO,2017-06-09,-0.07924857293148124,0.04357955411061232,0.07652716184946562,0.16334942470593816,0.1277445817750995
CSCO,2017-06-23,-0.055064752128917926,0.05109726272049375,0.09822042801765951,0.08692679586636687,0.04028822517433994
CSCO,2017-06-30,-0.07231779253180903,0.03573792019342603,0.09097241737254858,0.1042174874681081,0.048312409827756087
CSCO,2017-07-06,-0.07134227288599126,0.016209056517964893,0.06963788467327792,0.0988858015490035,0.04399602857578033
CSCO,2017-07-13,-0.03547186231130661,0.03990690971460187,0.05109245236180415,0.06554624413241861,0.05420688675283891
CSCO,2017-07-27,-0.06459260163483793,0.019044550074428512,0.026332882311939754,0.032509752683976156,0.02517755642901487
CSCO,2017-08-03,-0.07854016157832455,0.0076628280158579365,0.02734375557823432,0.01985679114538219,0.00031929211300374405
CSCO,2017-08-10,-0.08120929289151435,-0.01618534513415759,0.0048622242034190855,0.004213911155887207,-0.01682007879389713
CSCO,2017-08-17,-0.08219984637440203,-0.08002372936047064,0.010416719053562673,0.02539064791926693,-0.06639008793815171
CSCO,2017-08-24,-0.007939028320644637,-0.08974358831857876,0.00579524495398509,0.025756637416764372,-0.07167829563948547
CSCO,2017-08-31,0.021566710530239952,-0.05763607966980655,0.02449104762517207,0.0003180734323144918,-0.0798712556425265
CSCO,2017-09-07,0.0047453215955066685,-0.07134504326390845,-0.0009437145574555661,0.0015727975973767183,-0.0690058642603587
CSCO,2017-09-21,0.02701006929114813,-0.0348288154656019,0.04272959587078495,-0.021683682778734337,-0.09445102308308373
CSCO,2017-09-28,0.03958842177611732,-0.019694355515203377,0.058730110289558546,0.0012698703342013395,-0.07289828068389603
CSCO,2017-10-05,0.0797171164764019,0.017878792502663332,0.06331117411647624,0.0009496893479137292,-0.0418181563868667
CSCO,2017-10-11,0.0804117075500208,0.020352430768802998,0.0821520348533542,0.03704889424169999,-0.02217495695139393
CSCO,2017-10-12,0.06739404635444823,0.019619847044901828,0.09624252321225679,0.06822675294705483,-0.006437740384699686
CSCO,2017-10-18,0.0647413200050968,0.026936061139780643,0.10216815533637469,0.0683311395273749,-0.004591298426340984
CSCO,2017-10-19,0.057993743059328695,0.033690610190300285,0.11202634516624754,0.07051075025039055,-0.004900454515608277
CSCO,2017-10-25,0.06787049743677742,0.02633157140424247,0.13052073383509466,0.11140412165841518,0.0089767524893698
CSCO,2017-10-26,0.08243842776154975,0.026047871022121916,0.12176763710652905,0.10507362241039186,0.0107783466828697
CSCO,2017-11-02,0.08534259478560413,-0.0008762439405196609,0.12569923565465424,0.11056270739827845,-0.014310795982669378
CSCO,2017-11-09,0.07685004216736324,0.004424711045134755,0.08577801576384703,0.07653053777012464,-0.004129887847905467
CSCO,2017-11-16,0.10946199439779747,0.04606419434982145,0.1365220593903782,0.062401052890288744,-0.022157385960290044
CSCO,2017-11-30,0.1659893561717516,0.17739895447433396,0.25083835073058736,0.14151580361805238,0.07449496804348188
CSCO,2017-12-06,0.17383115350780676,0.18536123195384357,0.27548584878022364,0.17320149801978446,0.09030419612475815
CSCO,2017-12-07,0.17758190353752523,0.18316990837485947,0.24874793232587122,0.14858098996932068,0.08826323510457912
CSCO,2017-12-13,0.1855189920474587,0.20347005071621838,0.24713963176137632,0.10983983633838945,0.07097791627281214
CSCO,2017-12-14,0.1773843784644391,0.19936712241635002,0.24425484783415108,0.11753125208988058,0.07721520584184671
CSCO,2017-12-20,0.18834366539065428,0.21632656874332912,0.2676702341451487,0.19437174862118223,0.14599684655688838
CSCO,2017-12-21,0.17828739695213858,0.21011302118870234,0.2666008771421071,0.2047995211689677,0.15106788160301154
CSCO,2017-12-27,0.15173243430442906,0.2141058279409398,0.25684488232504554,0.20176005753379078,0.1608941645521782
CSCO,2017-12-28,0.15712149679805631,0.20293011065950983,0.26857330886927766,0.24030241445130707,0.1761221131138535
CSCO,2018-01-11,0.19380763000775536,0.28980374002292253,0.3300165499662402,0.25903812818433125,0.2209713379918692
CSCO,2018-01-18,0.2309985149400262,0.31069498372155735,0.3752913184389923,0.28138523684245453,0.2211995957704196
CSCO,2018-02-08,0.12376812921054126,0.2241869391968936,0.2398464947299963,0.2772624893516027,0.2611303609249249
CSCO,2018-02-22,0.1780520638662988,0.37320108724360135,0.25960687692895945,0.22205924496745877,0.3322673245138641
CSCO,2018-03-06,0.18390807527873232,0.3897081816516419,0.29540809284877567,0.1749049366022728,0.26043291845459393
CSCO,2018-03-13,0.1837483103841555,0.40335610376450637,0.3243402307388543,0.20909094977016718,0.28123055162323785
CSCO,2018-03-20,0.1453277493415117,0.36104297572612065,0.29434073838653885,0.2852976354217578,0.35153384771680996
CSCO,2018-03-27,0.1068464415236905,0.27479094649727487,0.25566337739295375,0.325095577858147,0.34528081037479175
CSCO,2018-06-08,-0.01939559331060059,0.15607548089933143,0.37551403678232176,0.4460613160982878,0.21536820905798382
CSCO,2018-06-22,0.0030183670544778884,0.12062261006242947,0.35635793549544625,0.37048668769481075,0.13229578183533164
CSCO,2018-06-29,0.00326414995664992,0.12349868502502215,0.3699458449007966,0.36803570294329213,0.1219321691036408
CSCO,2018-07-05,0.01769492309581211,0.07665071306759175,0.3680488761909435,0.40372861819920813,0.10473057216021697
CSCO,2018-07-12,0.005537648306917831,0.0663078779054167,0.39858799885950824,0.41014116950832635,0.07511621666398316
CSCO,2018-07-26,-0.015381142711097917,0.022791291698937677,0.37492100407748485,0.34396713335861206,-0.0002350125918169077
CSCO,2018-08-02,-0.030323798735670482,0.0390910936279365,0.3493019721331043,0.35818530303182494,0.04593210491321442
CSCO,2018-08-09,-0.04908779520610884,0.10751328437242091,0.3845666545642725,0.34946227186690404,0.07943332877847076
CSCO,2018-08-16,0.0,0.01872316675105523,0.3964130993919721,0.31416202224721057,-0.041281338945777124
CSCO,2018-08-23,0.05357143169045764,0.045909101312810785,0.48835706158509185,0.3602846464912526,-0.044090877879749635
CSCO,2018-09-06,0.06823318057593308,0.06750954621726568,0.48352675036936543,0.35864443353752007,-0.022352712982665945
CSCO,2018-09-13,0.07339248989139868,0.046058499514673557,0.46799258018865797,0.35954007411750455,-0.031222317364398955
CSCO,2018-09-20,0.09122079814033945,0.07572685804003987,0.46411048393532606,0.41779151484911936,0.04169489144361749
CSCO,2018-09-27,0.14174343823434943,0.13238054089689721,0.4435484615250518,0.39157708451616857,0.09161199202095482
CSCO,2018-10-10,0.06462903449176949,0.07339456292101554,0.36005967528341043,0.40298064873959794,0.10726891445161901
CSCO,2018-10-11,0.03641060014498887,0.03983027609129741,0.3134861188288982,0.40011904035890633,0.10841382137722877
CSCO,2018-10-17,0.0850259438154739,0.03027581227856846,0.3672619259816998,0.4020834151714605,0.05651492373043676
CSCO,2018-10-18,0.07699597418838944,0.018597311147061424,0.35499255195975965,0.4146050719442824,0.06341021619153042
CSCO,2018-10-24,0.0396319964464551,0.007544535978376121,0.2744360139173563,0.40080960271110455,0.10745305825070406
CSCO,2018-10-25,0.053521811433220545,0.040265435211497946,0.3256560417521406,0.41311960054891594,0.10889961647062552
CSCO,2018-11-01,0.09053991543875206,0.018291315220428706,0.3186020489398569,0.41161179779459367,0.09011815605217066
CSCO,2018-11-08,0.10492697212843316,0.05972434033943541,0.40405793120895606,0.3773913176163384,0.039597493098744385
CSCO,2018-11-15,0.06634746481798515,0.02836413651080516,0.371152143678652,0.30958655437224025,-0.017810056759978266
CSCO,2018-11-29,-0.002948597114536655,0.10169883192321816,0.26307365877206856,0.16969051995810336,0.02024665830043304
CSCO,2018-12-06,0.02347717087585055,0.09331227349156768,0.29350439954615193,0.2429831646528784,0.05061007147343255
CSCO,2018-12-12,0.011303023804557277,0.07919889965861326,0.2508572503247424,0.20337639450027512,0.03823396353395858
CSCO,2018-12-13,0.004868745428964871,0.07861856467004258,0.24429880267506765,0.18269979363638522,0.025221555389345784
CSCO,2018-12-19,-0.08756344112811765,-0.015518035369956884,0.1263707636814917,0.19451699507425957,0.044043822880348804
CSCO,2018-12-20,-0.10978415910380745,-0.028577959580083356,0.09679916978641723,0.14842539367250662,0.017146775748049903
CSCO,2018-12-26,-0.12270189310951884,-0.00188009442518966,0.1036902735429428,0.18425156540882437,0.07097533518010701
CSCO,2018-12-27,-0.11214570201319396,0.013701818834600532,0.11281115973025257,0.1960580209893421,0.08953453666164535
CSCO,2019-01-03,-0.16422466005411063,-0.03749703639044333,0.04850655130704751,0.24431973338994828,0.1422545997187119
CSCO,2019-01-10,-0.05237780700641914,0.008866100389729237,0.08343778110213695,0.17414183887525403,0.09332711019686535
CSCO,2019-01-17,-0.03765780570203425,0.044166247641604484,0.07305821033481097,0.0728155326321882,0.04393010400681052
CSCO,2019-01-24,0.034944427642195075,0.07596134152078915,0.08157464052107843,-0.04481857888815999,-0.04977590565539902
CSCO,2019-01-31,0.03366122219731893,0.11823125778567167,0.13842079617891123,0.04309101771969992,0.024592123268209587
CSCO,2019-02-07,-0.0250522071965098,0.07159244609442594,0.15765990546094621,0.07114523849848453,-0.008490195755759933
CSCO,2019-02-14,0.09181140371559926,0.10000003467906615,0.14991687694025924,0.02660962052327065,-0.017954566261985105
CSCO,2019-02-28,0.09473460468395456,0.10266239864747662,0.15609651337682662,0.021661483857645436,-0.025559121266014673
CSCO,2019-03-12,0.09974701686157394,0.11217748357215118,0.1448957716655337,0.051372122761398575,0.02132650912810119
CSCO,2019-03-19,0.23574413832937835,0.12753812922335728,0.20420150942063042,0.12152701631995888,0.05012696293934371
CSCO,2019-03-26,0.2533552628269753,0.09956619933932687,0.208125235658847,0.16159779187389844,0.05721959236716967
CSCO,2019-05-31,0.005022181171223217,0.08690202507276967,0.21821587203481196,0.30999770457218845,0.16879051621772323
CSCO,2019-06-07,0.0904659642586152,0.20434974072132772,0.2813287136316913,0.22451314763987784,0.1509475095505024
CSCO,2019-06-14,0.03811145729170251,0.19489306775758242,0.2251063254067467,0.16401884216380158,0.1353121083420652
CSCO,2019-06-28,0.025674642357837563,0.2796352339599206,0.2745691963807815,0.25593856613751576,0.2609305524425434
CSCO,2019-07-11,0.030575554129389282,0.31754419465638906,0.3460183144898459,0.34155510969606984,0.31317540598368
CSCO,2019-07-25,0.005148181988344991,0.22740077218468024,0.3118628158493777,0.2993512981770148,0.21569478717868118
CSCO,2019-08-01,-0.003418539675183796,0.17004645566357235,0.3232202241284976,0.30769232872228236,0.15631604355781525
CSCO,2019-08-08,-0.005797669089466662,0.12650988333201973,0.21259123317484874,0.2817061685934339,0.19071837808670988
CSCO,2019-08-15,-0.11803964128168887,-0.06433340654547404,0.054491549393284044,0.32352937595171727,0.17438800078223293
CSCO,2019-08-22,-0.13485362734290673,-0.03851527203488181,0.047619016020483684,0.25527282964345654,0.15206543282920348
CSCO,2019-08-29,-0.11113200100596676,-0.08692292756827968,-0.004422895671804872,0.19903118900692296,0.09967162066420832
CSCO,2019-09-05,-0.11561647180008561,-0.0561403725330788,0.024328277978528323,0.08673574009766494,0.001364516488601586
CSCO,2019-09-12,-0.10615825707808668,-0.04256953318786527,0.06483260727443008,0.09916829998734134,-0.0116970391659309
CSCO,2019-09-26,-0.137279096334588,-0.08266011176066945,0.008675934413683528,-0.02706055313819722,-0.11516064476482424
CSCO,2019-10-03,-0.1667846714818214,-0.15405355977489243,-0.0423280024866175,-0.053724041970675374,-0.16412009514319725
CSCO,2019-10-09,-0.1686190978748805,-0.1511417199431515,-0.013687123666151213,0.022952202865095472,-0.11960852550959533
CSCO,2019-10-10,-0.1921932318738283,-0.1732353676426469,0.011396021161328207,0.07845711007136069,-0.1184163498117049
CSCO,2019-10-16,-0.18795554004018744,-0.1784021020421792,0.02116982163168135,0.09035354467966283,-0.12273927278005559
CSCO,2019-10-17,-0.17794092760156555,-0.16480203103663638,0.023726603943653002,0.07553333313958155,-0.12253598575033453
CSCO,2019-10-23,-0.18471668716903977,-0.17004762080037583,0.03588729929165213,0.0880669344177758,-0.12824132358222484
CSCO,2019-10-24,-0.1890616771163688,-0.1840717479622589,0.053097348962829916,0.11459040780646168,-0.13642760180221636
CSCO,2019-10-30,-0.15778288745893476,-0.14995530429386272,0.06684610632206045,0.10834450017884056,-0.11689009519834281
CSCO,2019-10-31,-0.1424188264807188,-0.15084901387520255,0.03846990866739253,0.07999999666474555,-0.11689009519834281
CSCO,2019-11-07,-0.07489495552568814,-0.09410668890919427,0.010855879467675411,-0.0027140096863044194,-0.10626754394948701
CSCO,2019-11-14,-0.11262597696498744,-0.13667821122232304,0.013083645215442141,0.03879984964947458,-0.1147635749359579
CSCO,2019-11-21,-0.08058233070100718,-0.20665251611071778,-0.0011138168353835853,0.05569169155695053,-0.1615357571509206
CSCO,2019-12-11,-0.11493104417942601,-0.22465420581223328,-0.059672995629340364,0.021448254794233623,-0.15776575100574153
CSCO,2019-12-12,-0.08531948948914536,-0.1824203782682723,-0.03690426123099366,0.020033757900091986,-0.13408524161524638
CSCO,2019-12-18,-0.05472235011328508,-0.16788581579837325,0.05855646699823769,0.024738994975352924,-0.1944691857189983
CSCO,2019-12-19,-0.026631380263598015,-0.1469802216819559,0.10987486660939028,0.05401024255957165,-0.18991625947906043
CSCO,2019-12-26,-0.020069697321009272,-0.15459364374366047,0.1266775865029961,0.0668707339524035,-0.1994699188197353
CSCO,2020-01-02,0.039948383608108706,-0.1324136001165256,0.1273573296586712,0.04074505166272391,-0.19906827337346156
CSCO,2020-01-09,0.010247641773541094,-0.16009940421253888,0.09233610406691461,0.013388777357816739,-0.2208022469474128
CSCO,2020-01-16,0.04830088218235584,-0.14873307625283383,0.11578708504536239,0.04595087579237833,-0.20201318301669202
CSCO,2020-01-23,0.04144528787587021,-0.1509270355683674,0.07787067722877428,0.05807301897967165,-0.1665222797228776
CSCO,2020-01-30,-0.006728336534572166,-0.16344960762728677,0.011346662478747938,0.018839672133664553,-0.15725165355334958
CSCO,2020-02-06,0.008701018540756111,-0.07433460001592596,0.02548439545363279,0.006739673502725196,-0.09125474099437703
CSCO,2020-02-13,-0.023524544184601703,-0.10242794766397556,-0.0037894801089638497,0.009894762541118318,-0.09009863220820025
CSCO,2020-02-27,-0.11494254133537163,-0.14426159153504103,-0.22388058156423885,-0.07986041712926983,0.01453302611392182
CSCO,2020-03-04,-0.05696058406848903,-0.12531699795899187,-0.19096951694494346,-0.06919470144811601,0.0063397979500274815
CSCO,2020-03-11,-0.16327912695464475,-0.25944433058046834,-0.2864021466930423,-0.05373646377551,-0.017989161166121592
CSCO,2020-03-18,-0.2041166505648926,-0.24766925786201455,-0.3062978864466318,-0.12932159196425552,-0.055735711217985484
CSCO,2020-05-06,-0.15485720504198164,-0.14750360191346545,-0.24619891168972363,-0.2410697895333903,-0.1417029228862946
CSCO,2020-05-13,-0.11348264933467711,-0.13433756592081958,-0.1822611815433789,-0.19649119232491818,-0.14940152704396847
CSCO,2020-05-20,-0.030096048950587706,0.00798573161117977,-0.18871630086731417,-0.24049273004222316,-0.05634429486153192
CSCO,2020-07-24,0.0912512000551211,-0.05015347031259587,-0.18923638132068776,-0.21806744088868912,-0.08393037056681019
CSCO,2020-08-06,0.16087481619463606,-0.018895013244889403,-0.09182506000896096,-0.11749050350669321,-0.04662149356723244
CSCO,2020-08-13,0.01835519532204466,-0.09721045020683361,-0.18968133096463213,-0.1287936410908297,-0.029374458973220885
CSCO,2020-08-20,-0.06888198389113065,-0.09690495728271731,-0.11725430619865618,-0.020029190034638655,0.0025614247703404924
CSCO,2020-08-27,-0.07985200700722384,0.05619380490891701,-0.09617439435669395,0.00854878613710186,0.17857136732504175
CSCO,2020-09-03,-0.12760967275276414,0.022727268396720124,-0.11935482230237737,0.014193545105636751,0.1778221470800132
CSCO,2020-09-17,-0.12562268717960923,0.13718306850379625,-0.18295893429355725,-0.1481481424292619,0.18563380711515176
CSCO,2020-09-24,-0.1541899782319308,-0.01943005258155206,-0.22943812505761463,-0.14128662006554105,0.09274616509259337
CSCO,2020-10-01,-0.1576205366863136,0.01226186755944969,-0.18726439311037246,-0.11960625677450343,0.09653004882573413
CSCO,2020-10-08,-0.13141236143410295,-0.04671779311272617,-0.14227201036768777,-0.13774519236304006,-0.04168667006461679
CSCO,2020-10-14,-0.13769993867292563,-0.06755491987173767,-0.13376764276805042,-0.12334419976720823,-0.056334733898552924
CSCO,2020-10-15,-0.13857758822679234,-0.03733138776424838,-0.13783432496809844,-0.12424508327000194,-0.022158043677731998
CSCO,2020-10-21,-0.1692896428536369,-0.036744707566054746,-0.17577544046512417,-0.17619748009418656,-0.03723793711327972
CSCO,2020-10-22,-0.1722814833299362,-0.07040226879494382,-0.18359620782984476,-0.17308096055282063,-0.05842908823707538
CSCO,2020-10-28,-0.22839239355279872,-0.15956701167724663,-0.24295101821770737,-0.17044726336502736,-0.07907744122435167
CSCO,2020-10-29,-0.23592379948101827,-0.17651134053865747,-0.24449624558380567,-0.17315834069719005,-0.09875400932690837
CSCO,2020-11-05,-0.21339534963194173,-0.1020260404159179,-0.2204773691239702,-0.19242041351926842,-0.06970572729054358
CSCO,2020-11-12,-0.19604990861380878,-0.10527540312928729,-0.20053754345951325,-0.1655984804302556,-0.06617308027704483
CSCO,2020-11-19,-0.01671843278711882,-0.07711280866039738,-0.09456791150909316,-0.13569390406863002,-0.11903163641873726
CSCO,2020-12-02,0.034653495618943264,-0.06397952738430379,-0.018120835782235223,-0.196867988520407,-0.23437828975949426
CSCO,2020-12-09,0.11363063636240067,-0.06992717302188889,0.017995377525542366,-0.1298405595630634,-0.20499476858521726
CSCO,2020-12-10,0.12004043559851985,-0.06537323057408384,0.004988689984473105,-0.12199540679292942,-0.18346683433530142
CSCO,2020-12-16,0.10638305904381529,-0.037865712970455045,-0.02740318255931673,-0.07481510789379342,-0.08476761328555327
CSCO,2020-12-17,0.11023039090111997,-0.02923973419234671,-0.03488369896189136,-0.09819116480273027,-0.09291741977402979
CSCO,2020-12-23,0.15935220698380603,-0.023971852283381945,-0.07733882586310903,-0.13430351953021957,-0.08423139934535195
CSCO,2020-12-24,0.176750401878625,-0.004692716971456012,-0.06781075652043389,-0.10820423401068557,-0.04782121541113826
CSCO,2020-12-30,0.12922062024518666,-0.046312175722101556,-0.06534987603235898,-0.09602857071173398,-0.07761575856041303
CSCO,2020-12-31,0.13607516357972194,-0.040523143533057526,-0.06693075783464542,-0.10300247541723451,-0.07761575856041303
CSCO,2021-01-07,0.14111668383925835,-0.014683365504252754,-0.053274426291319954,-0.0661192481231152,-0.02805177655120772
CSCO,2021-01-14,0.13186267778172622,-0.02399474353499087,-0.05524166853051227,-0.07428330548340967,-0.04366616334540885
CSCO,2021-01-21,0.15488988797623282,-0.04062100869454033,-0.07561472713931239,-0.0803278325866923,-0.04551253442821035
CSCO,2021-01-28,0.2696723975079163,-0.020311120386837356,-0.05086875197592455,-0.05966092236775711,-0.029386357956430076
CSCO,2021-02-04,0.29204266869839013,-0.008810534614597909,-0.007769822347413524,-0.07685846135039487,-0.07782670918769907
CSCO,2021-02-11,0.20976352951720068,0.008264530953492555,-0.031548935545749,-0.07673519999596246,-0.0387793615090648
CSCO,2021-02-25,0.07105883430032178,0.08484274192008745,0.0650444237277017,0.05357971480810253,0.07316491329382036
CSCO,2021-03-02,0.037138325148841966,0.07307879355562541,0.10565952106598786,0.11318930943320837,0.08038669988924618
CSCO,2021-03-09,0.07160440504079535,0.19337149551433241,0.2615911629259653,0.27766072628380756,0.20857210837542284
CSCO,2021-03-16,0.11068865861190069,0.22884711576030647,0.47345000053186226,0.37970927275867017,0.1506679967458988
CSCO,2021-03-23,0.1268588805299249,0.3064263301016694,0.44537573777461126,0.3153179285707828,0.188871467418817
CSCO,2021-06-04,0.21342006347498543,0.21834155911435427,0.15386254781396524,0.08215959078051349,0.14263176800383626
CSCO,2021-06-11,0.12233609250078192,0.23578521739384906,0.2541791333692296,0.20975507318942954,0.19201268490135592
CSCO,2021-07-08,0.026006520479471718,0.18197950950580033,0.16262817561463372,0.1816197215762385,0.20128715975140632
CSCO,2021-07-22,0.05902914399082215,0.21822649894723045,0.16289976846659093,0.13560760317129028,0.18963586725398973
CSCO,2021-08-12,0.09282947785220719,0.1924296531602132,0.1723492968505509,0.10665283224229816,0.12560791946947547
CSCO,2021-08-19,0.09148082952905678,0.25372154280118697,0.3678051568840983,0.26725585686329834,0.1615586913049789
CSCO,2021-08-26,0.11888113652744603,0.31936710880712194,0.40118345001040123,0.31289943717640534,0.23623807758296977
CSCO,2021-09-09,0.08478337611156372,0.223637486343081,0.46025409704464115,0.38225765622458674,0.15827943052121074
CSCO,2021-09-16,0.07219002285821907,0.15421791714295985,0.41835735843999444,0.39238004277142213,0.13307833408546954
CSCO,2021-09-23,0.07448825682717675,0.1335732959282967,0.4809300009008586,0.5292581709064152,0.17056594441678485
CSCO,2021-09-30,0.026981137833505198,0.05138110534849738,0.3818228268233943,0.5011424723112436,0.14216728887912966
CSCO,2021-10-07,0.03304547862741658,0.06277766991042433,0.3964466580445476,0.4944162128887579,0.13733823734755846
CSCO,2021-10-13,0.024381081104671187,0.057297698281370435,0.37201700697578843,0.4594322147675445,0.12466122039742111
